NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,label
0.523902,0.163973,-0.374753,0.530650,0.151008,-0.356539,0.536194,0.152754,-0.356870,0.540948,0.154597,-0.356829,0.519966,0.148665,-0.358677,0.516369,0.148456,-0.358992,0.512107,0.148804,-0.359139,0.545183,0.166899,-0.238217,0.504710,0.160902,-0.247577,0.531274,0.190746,-0.327886,0.516611,0.184071,-0.332421,0.574223,0.265859,-0.153037,0.473556,0.272208,-0.171401,0.625315,0.357881,-0.163917,0.420252,0.352374,-0.177682,0.684959,0.438249,-0.295817,0.360105,0.426085,-0.260614,0.702900,0.471799,-0.321176,0.344256,0.452783,-0.286465,0.703240,0.476892,-0.359252,0.344869,0.455575,-0.323786,0.696288,0.466956,-0.315048,0.351802,0.450844,-0.280173,0.554766,0.541794,0.015443,0.501414,0.543865,-0.015738,0.549412,0.703385,0.120620,0.489895,0.709224,0.003235,0.536966,0.843475,0.367032,0.492663,0.865856,0.181495,0.526663,0.863941,0.384292,0.499455,0.886280,0.193679,0.553394,0.912405,0.288928,0.477102,0.947678,0.081051,OTRO
0.523822,0.164727,-0.416848,0.530649,0.151042,-0.403415,0.535962,0.152734,-0.403768,0.540774,0.154423,-0.403705,0.519848,0.149005,-0.401140,0.516247,0.148808,-0.401501,0.512106,0.149025,-0.401709,0.545186,0.165561,-0.292656,0.505301,0.160471,-0.282187,0.531347,0.190741,-0.370597,0.516766,0.184719,-0.369558,0.579426,0.265766,-0.192854,0.473261,0.266279,-0.173891,0.649482,0.304214,-0.188277,0.408035,0.288859,-0.087359,0.715243,0.315354,-0.290081,0.338801,0.285107,-0.070513,0.727234,0.321874,-0.309731,0.319822,0.293351,-0.079784,0.728790,0.318271,-0.348253,0.318003,0.285674,-0.114279,0.723603,0.319654,-0.308883,0.326261,0.285336,-0.087142,0.554974,0.542954,0.001502,0.500122,0.542308,-0.001680,0.549227,0.704736,0.118607,0.487701,0.709357,0.069128,0.536283,0.843929,0.373969,0.481067,0.862815,0.285561,0.526156,0.863950,0.392373,0.487397,0.881658,0.301245,0.552805,0.912462,0.281673,0.465034,0.945746,0.174361,OTRO
0.519887,0.164426,-0.375468,0.526053,0.150507,-0.355579,0.531057,0.151932,-0.355889,0.536209,0.153586,-0.355867,0.514550,0.148739,-0.355793,0.510083,0.148688,-0.356157,0.505899,0.149016,-0.356389,0.540565,0.164406,-0.229057,0.501023,0.160242,-0.231755,0.527916,0.189293,-0.324247,0.512165,0.184688,-0.326773,0.571644,0.265247,-0.135941,0.465921,0.257283,-0.151091,0.643429,0.268206,-0.154822,0.397288,0.272922,-0.191765,0.706282,0.170127,-0.273547,0.354912,0.160338,-0.329365,0.721538,0.150079,-0.299483,0.341067,0.130530,-0.369582,0.722362,0.139422,-0.328120,0.342610,0.118738,-0.380038,0.716050,0.147690,-0.289555,0.350330,0.129271,-0.341307,0.547399,0.542884,0.004129,0.488490,0.542509,-0.004336,0.546074,0.702810,0.026413,0.479625,0.709714,0.046227,0.534544,0.840913,0.274379,0.478052,0.862851,0.251992,0.525680,0.861291,0.291938,0.483001,0.881698,0.266425,0.550855,0.907278,0.164148,0.463190,0.945585,0.134829,OTRO
0.520990,0.165077,-0.400300,0.528030,0.151146,-0.384902,0.532714,0.152550,-0.385240,0.537599,0.154097,-0.385204,0.515540,0.149388,-0.385033,0.511151,0.149402,-0.385430,0.507306,0.149612,-0.385692,0.541389,0.164319,-0.266887,0.502074,0.160040,-0.268765,0.529379,0.189301,-0.351141,0.513438,0.184993,-0.353535,0.576723,0.264182,-0.162187,0.466604,0.252916,-0.185024,0.647969,0.256579,-0.169457,0.400888,0.262547,-0.215929,0.708051,0.158563,-0.278560,0.356066,0.160477,-0.326061,0.728403,0.135297,-0.303951,0.343228,0.138792,-0.362386,0.729754,0.125068,-0.335322,0.343413,0.127873,-0.380132,0.721514,0.135858,-0.295646,0.350377,0.134872,-0.340214,0.548268,0.542833,0.005194,0.490383,0.541325,-0.005468,0.544219,0.703261,0.147783,0.480808,0.710562,0.076242,0.531306,0.840377,0.385465,0.475694,0.862904,0.290134,0.521883,0.861212,0.400596,0.479663,0.881861,0.305119,0.549402,0.904966,0.255033,0.459772,0.945598,0.166518,OTRO
0.519298,0.163691,-0.429827,0.526194,0.150220,-0.413685,0.531053,0.151773,-0.414041,0.535708,0.153355,-0.413968,0.514566,0.147772,-0.415278,0.510555,0.147480,-0.415632,0.506635,0.147344,-0.415826,0.540101,0.163584,-0.294963,0.501993,0.157916,-0.303000,0.527037,0.187918,-0.380933,0.512563,0.182829,-0.385233,0.569700,0.264631,-0.192355,0.467120,0.254576,-0.195258,0.638904,0.292621,-0.177665,0.406664,0.290984,-0.096264,0.705264,0.322049,-0.267814,0.350809,0.328735,-0.051806,0.724188,0.314930,-0.283383,0.334179,0.353132,-0.056322,0.725345,0.311888,-0.322840,0.333919,0.351471,-0.093037,0.717481,0.322174,-0.286471,0.340613,0.345781,-0.067887,0.544880,0.539272,0.005781,0.486787,0.538188,-0.006007,0.541404,0.700405,0.141550,0.479387,0.705667,0.067200,0.529321,0.839008,0.392207,0.476412,0.861776,0.255621,0.519504,0.860955,0.409602,0.481861,0.880371,0.269350,0.546944,0.900976,0.292940,0.461407,0.942098,0.141603,OTRO
0.517919,0.161274,-0.419305,0.524432,0.148860,-0.400587,0.529478,0.150530,-0.400938,0.534159,0.152288,-0.400876,0.513513,0.146481,-0.403972,0.509831,0.146292,-0.404300,0.506021,0.146200,-0.404484,0.538832,0.163079,-0.281378,0.501825,0.157035,-0.289039,0.525203,0.185538,-0.368265,0.511944,0.180450,-0.374814,0.566855,0.265296,-0.181757,0.467432,0.259356,-0.208281,0.615941,0.353226,-0.177143,0.425339,0.355626,-0.277481,0.669458,0.437413,-0.315723,0.387250,0.439430,-0.463611,0.683530,0.464440,-0.348291,0.375051,0.474250,-0.517138,0.682653,0.469814,-0.392002,0.380706,0.474686,-0.544193,0.676347,0.460038,-0.337131,0.387595,0.466901,-0.481730,0.545053,0.538356,0.016079,0.488401,0.535214,-0.016297,0.540102,0.700487,0.199141,0.479503,0.703732,0.066547,0.525008,0.837081,0.453083,0.476372,0.862051,0.247727,0.514897,0.859002,0.469605,0.481301,0.880552,0.258535,0.542765,0.897882,0.345798,0.462645,0.941673,0.107979,OTRO
0.515538,0.158071,-0.354001,0.521024,0.146624,-0.332176,0.525476,0.148036,-0.332503,0.530105,0.149739,-0.332444,0.510027,0.144311,-0.336369,0.505650,0.144459,-0.336693,0.501428,0.145063,-0.336860,0.535193,0.162052,-0.203824,0.496979,0.157065,-0.223066,0.522421,0.181235,-0.303723,0.508919,0.177695,-0.311380,0.562478,0.265517,-0.118392,0.463215,0.262078,-0.159565,0.617994,0.350043,-0.142558,0.416529,0.346429,-0.222561,0.677305,0.417271,-0.309859,0.364788,0.402414,-0.366495,0.692861,0.412586,-0.335538,0.343435,0.439902,-0.405924,0.691992,0.410649,-0.375667,0.345144,0.427930,-0.434618,0.686039,0.418149,-0.328197,0.355142,0.424277,-0.385024,0.544994,0.535681,0.018766,0.487153,0.535526,-0.018996,0.540348,0.695931,0.139521,0.478221,0.701160,0.008629,0.525230,0.831432,0.403372,0.477316,0.861948,0.178585,0.515420,0.852336,0.422032,0.482509,0.880559,0.189260,0.541953,0.893447,0.295513,0.463229,0.936395,0.047607,OTRO
0.516078,0.158253,-0.350119,0.521343,0.147073,-0.329199,0.526218,0.148615,-0.329503,0.530939,0.150364,-0.329440,0.510118,0.144913,-0.327520,0.506132,0.145099,-0.327842,0.502784,0.145501,-0.328039,0.535447,0.162470,-0.198750,0.498791,0.157089,-0.191242,0.522986,0.181653,-0.299091,0.509004,0.177961,-0.299076,0.562835,0.265205,-0.115108,0.466825,0.262161,-0.117780,0.621562,0.315016,-0.238096,0.416338,0.337341,-0.240059,0.664560,0.239982,-0.507260,0.388170,0.233383,-0.493801,0.676484,0.214713,-0.564824,0.373882,0.202445,-0.557493,0.671227,0.201808,-0.582658,0.376455,0.189435,-0.566667,0.665551,0.212256,-0.522261,0.384779,0.203000,-0.507631,0.545479,0.535604,0.011867,0.487594,0.533606,-0.012051,0.538393,0.696728,0.084599,0.478796,0.701406,0.012516,0.522813,0.832132,0.360649,0.476933,0.861386,0.196652,0.513073,0.852985,0.379992,0.482266,0.880480,0.208867,0.540745,0.893676,0.243364,0.463348,0.933892,0.069674,OTRO
0.516376,0.158294,-0.331552,0.522087,0.147143,-0.310346,0.526956,0.148688,-0.310645,0.531599,0.150428,-0.310580,0.510808,0.145010,-0.310215,0.506774,0.145194,-0.310518,0.503219,0.145524,-0.310713,0.536194,0.162744,-0.178914,0.498951,0.157204,-0.180099,0.523490,0.181908,-0.280336,0.509530,0.178046,-0.282554,0.564317,0.265317,-0.091343,0.469542,0.262079,-0.109321,0.611842,0.347632,-0.212393,0.430414,0.355269,-0.256487,0.622287,0.241216,-0.455558,0.439943,0.252590,-0.510891,0.625523,0.214346,-0.507291,0.439648,0.220628,-0.574731,0.619293,0.205180,-0.518206,0.443682,0.211156,-0.572258,0.615002,0.214685,-0.465766,0.446559,0.225635,-0.518988,0.544837,0.534884,0.012149,0.488142,0.532100,-0.012297,0.537108,0.696707,0.101576,0.479201,0.701491,0.001175,0.521407,0.831681,0.366178,0.477299,0.860719,0.199352,0.511892,0.852703,0.386186,0.482605,0.879779,0.212601,0.539971,0.894121,0.257879,0.463682,0.932084,0.069912,OTRO
0.514113,0.157801,-0.309747,0.519644,0.147130,-0.286204,0.524320,0.148693,-0.286489,0.529183,0.150490,-0.286425,0.509188,0.144881,-0.289155,0.505085,0.144962,-0.289453,0.500996,0.145335,-0.289637,0.534090,0.162922,-0.149772,0.495966,0.157399,-0.164973,0.520634,0.180694,-0.257125,0.507458,0.177140,-0.263402,0.560541,0.266373,-0.069168,0.466459,0.262176,-0.101183,0.596694,0.369546,-0.202425,0.427432,0.356623,-0.259597,0.597045,0.267267,-0.441403,0.437295,0.271520,-0.511745,0.596241,0.245506,-0.492925,0.439932,0.253688,-0.575122,0.594011,0.234995,-0.503804,0.443705,0.243354,-0.572112,0.590320,0.245177,-0.451534,0.444754,0.251378,-0.519040,0.544778,0.533795,0.013698,0.486916,0.532436,-0.013806,0.537740,0.695431,0.055100,0.477769,0.700109,-0.059910,0.522178,0.831510,0.324235,0.477607,0.860743,0.120353,0.512455,0.852420,0.343815,0.482963,0.879827,0.132215,0.540064,0.894316,0.225981,0.464038,0.932480,-0.005915,OTRO
0.514579,0.158381,-0.323231,0.520774,0.147377,-0.301992,0.524764,0.148902,-0.302308,0.529616,0.150729,-0.302235,0.510319,0.145487,-0.302662,0.506287,0.145633,-0.303003,0.502653,0.145924,-0.303198,0.535982,0.163525,-0.169258,0.498366,0.157409,-0.173329,0.521382,0.180772,-0.271224,0.508509,0.177799,-0.274363,0.562118,0.266419,-0.078799,0.469238,0.266267,-0.100393,0.603403,0.370602,-0.154048,0.426295,0.363700,-0.206520,0.628711,0.337340,-0.415498,0.433939,0.278904,-0.441072,0.638618,0.319081,-0.443276,0.407293,0.272961,-0.498756,0.636842,0.301414,-0.464106,0.408615,0.264577,-0.516207,0.631226,0.308704,-0.420091,0.422655,0.269618,-0.456552,0.545557,0.533934,0.013759,0.489786,0.532025,-0.013865,0.538282,0.696745,0.086340,0.478499,0.701423,-0.022239,0.522606,0.831694,0.359199,0.477229,0.860505,0.153368,0.512803,0.852550,0.378110,0.482594,0.879585,0.169060,0.540250,0.894558,0.256449,0.463874,0.932815,0.040115,OTRO
0.513363,0.157056,-0.408348,0.519249,0.146601,-0.389336,0.523555,0.147900,-0.389694,0.528334,0.149469,-0.389639,0.509112,0.144941,-0.393004,0.505232,0.145097,-0.393327,0.501116,0.145474,-0.393496,0.534192,0.163180,-0.261795,0.496145,0.157429,-0.279337,0.520274,0.179821,-0.357864,0.507212,0.176337,-0.364720,0.560462,0.266386,-0.163023,0.467112,0.266597,-0.200648,0.600732,0.375884,-0.161724,0.426260,0.374481,-0.240298,0.634007,0.443762,-0.331438,0.388779,0.438234,-0.407112,0.646150,0.465931,-0.358112,0.368560,0.463070,-0.444353,0.657609,0.463414,-0.401849,0.367479,0.461523,-0.515006,0.650309,0.455653,-0.351811,0.377543,0.455303,-0.436294,0.542375,0.533729,0.016704,0.486764,0.532202,-0.016891,0.537067,0.696858,0.153542,0.478065,0.700568,0.001117,0.521996,0.831187,0.402600,0.477382,0.860516,0.158388,0.512246,0.852282,0.418966,0.482730,0.879637,0.171334,0.539907,0.893965,0.303436,0.463970,0.932582,0.054957,OTRO
0.514513,0.192414,-0.489276,0.521675,0.176887,-0.474692,0.525011,0.177700,-0.475094,0.529889,0.178758,-0.475060,0.510327,0.175802,-0.474638,0.505909,0.175669,-0.474992,0.502304,0.175651,-0.475242,0.535677,0.185378,-0.349895,0.496835,0.181529,-0.350946,0.521626,0.212268,-0.436693,0.508209,0.210644,-0.439006,0.562505,0.288774,-0.228244,0.468086,0.289812,-0.214206,0.590123,0.420675,-0.105685,0.458500,0.409340,-0.093755,0.605879,0.541644,-0.074927,0.454438,0.516263,-0.034495,0.612401,0.579931,-0.079577,0.451528,0.542209,-0.038468,0.610688,0.585342,-0.115713,0.449115,0.541748,-0.068331,0.605712,0.570756,-0.086257,0.453427,0.529816,-0.044968,0.543470,0.538164,0.010370,0.487190,0.534780,-0.010471,0.537384,0.701025,0.068296,0.478131,0.700679,0.000365,0.520978,0.831973,0.319593,0.477731,0.865277,0.186636,0.511388,0.852356,0.338133,0.482969,0.882214,0.204281,0.535249,0.894153,0.220612,0.469889,0.938559,0.083150,OTRO
0.513463,0.208468,-0.438174,0.520801,0.193985,-0.420410,0.525072,0.196012,-0.420789,0.529569,0.197818,-0.420766,0.508672,0.191040,-0.421531,0.504234,0.191030,-0.421839,0.500061,0.191747,-0.422032,0.534867,0.206707,-0.297921,0.495545,0.201358,-0.304709,0.520648,0.231807,-0.388651,0.506325,0.229140,-0.392509,0.562585,0.310165,-0.199759,0.467194,0.311180,-0.195697,0.594430,0.439810,-0.121537,0.449521,0.418455,-0.152916,0.620022,0.545487,-0.166498,0.438826,0.482700,-0.212679,0.626842,0.580118,-0.182776,0.435098,0.497649,-0.237848,0.623610,0.581755,-0.217900,0.434683,0.492325,-0.264148,0.618013,0.570330,-0.179808,0.438580,0.485818,-0.225898,0.543539,0.555031,0.011394,0.487443,0.553866,-0.011465,0.538125,0.708995,0.039454,0.478206,0.701575,-0.176794,0.520445,0.832050,0.311274,0.479186,0.872541,0.001647,0.511312,0.852424,0.331818,0.484214,0.886627,0.015486,0.533408,0.894246,0.229185,0.474186,0.946153,-0.107313,OTRO
0.518661,0.198051,-0.419275,0.524747,0.183511,-0.400426,0.529418,0.185277,-0.400783,0.533612,0.187047,-0.400765,0.513253,0.181259,-0.400333,0.509361,0.181362,-0.400587,0.504916,0.181891,-0.400697,0.541118,0.197699,-0.289847,0.500098,0.191632,-0.289207,0.525803,0.220812,-0.376996,0.510263,0.218528,-0.378529,0.566238,0.302738,-0.182390,0.472391,0.300500,-0.189619,0.596954,0.419944,-0.133175,0.444961,0.402110,-0.166973,0.624558,0.514954,-0.231873,0.425654,0.471585,-0.236447,0.629013,0.549165,-0.257354,0.418762,0.505363,-0.276089,0.627672,0.553185,-0.293154,0.419162,0.506872,-0.339016,0.623826,0.542721,-0.247915,0.423489,0.497971,-0.272254,0.544865,0.552532,0.014042,0.489971,0.551057,-0.014174,0.539875,0.707506,0.134436,0.480756,0.702529,-0.079559,0.520730,0.831160,0.407303,0.479258,0.874968,0.084250,0.511544,0.851175,0.427190,0.484251,0.888153,0.094991,0.534431,0.892504,0.328807,0.474580,0.947527,-0.033384,OTRO
0.520182,0.177900,-0.359771,0.526366,0.169684,-0.339236,0.530725,0.171539,-0.339570,0.534967,0.173384,-0.339549,0.515460,0.167960,-0.340602,0.511968,0.168626,-0.340925,0.507899,0.169478,-0.341149,0.543087,0.185192,-0.217498,0.503794,0.182709,-0.225806,0.527338,0.201640,-0.312645,0.512597,0.200700,-0.316646,0.567515,0.295972,-0.116029,0.474129,0.288936,-0.160515,0.597801,0.407606,0.008876,0.442001,0.394896,-0.181982,0.628951,0.475630,0.047945,0.412030,0.465330,-0.333746,0.638893,0.503567,0.050883,0.405831,0.495327,-0.375936,0.643040,0.506360,0.007170,0.406813,0.497003,-0.405245,0.639730,0.498297,0.032287,0.410854,0.489852,-0.352338,0.544965,0.550421,0.016162,0.491437,0.544204,-0.016332,0.539813,0.703617,0.137775,0.480002,0.705926,0.030775,0.520864,0.829595,0.409788,0.478862,0.867872,0.223316,0.511528,0.850479,0.429955,0.484031,0.884828,0.236914,0.535077,0.892373,0.325821,0.470482,0.935577,0.109231,OTRO
0.517541,0.156879,-0.317213,0.523541,0.147154,-0.296259,0.528369,0.148944,-0.296554,0.532571,0.151162,-0.296495,0.512289,0.146611,-0.298617,0.508316,0.147940,-0.298941,0.503883,0.150033,-0.299088,0.538931,0.163283,-0.175974,0.499954,0.163989,-0.187300,0.524844,0.180518,-0.270406,0.510496,0.178079,-0.275486,0.561097,0.269334,-0.094023,0.470239,0.264960,-0.111237,0.599332,0.352891,-0.060731,0.417192,0.336589,-0.092249,0.658491,0.411971,-0.133592,0.349894,0.405995,-0.154445,0.673317,0.432416,-0.147248,0.334635,0.444001,-0.173892,0.676167,0.436178,-0.185915,0.334299,0.453073,-0.207825,0.670286,0.428711,-0.151152,0.340777,0.441480,-0.172146,0.542069,0.532560,0.013836,0.486699,0.533415,-0.014093,0.539984,0.694699,0.099842,0.478146,0.699929,0.010224,0.523522,0.827925,0.341726,0.479095,0.861966,0.194826,0.514864,0.847955,0.359454,0.485059,0.881155,0.210958,0.535482,0.892538,0.261909,0.469307,0.931097,0.074537,OTRO
0.518306,0.153788,-0.391212,0.524658,0.144817,-0.377239,0.529228,0.146885,-0.377573,0.533686,0.149076,-0.377514,0.513913,0.142643,-0.377189,0.510262,0.143434,-0.377547,0.506207,0.144553,-0.377743,0.540316,0.161064,-0.272001,0.501958,0.157106,-0.272711,0.525796,0.177950,-0.348390,0.511400,0.175167,-0.350359,0.565442,0.264131,-0.176194,0.470108,0.256096,-0.171253,0.637057,0.305409,-0.159937,0.406992,0.280066,-0.098249,0.708298,0.291445,-0.222695,0.337491,0.266513,-0.070104,0.728774,0.291610,-0.228709,0.316787,0.269577,-0.076353,0.731857,0.282023,-0.267166,0.315058,0.261120,-0.107945,0.724645,0.283420,-0.241262,0.323161,0.261826,-0.085349,0.542136,0.533066,0.007663,0.486913,0.530287,-0.007850,0.539287,0.698898,0.140106,0.475067,0.699790,0.046421,0.525737,0.836496,0.371626,0.478183,0.859088,0.234119,0.516457,0.857156,0.386789,0.485059,0.878553,0.247325,0.541767,0.903881,0.280320,0.464886,0.931251,0.126291,OTRO
0.518294,0.151026,-0.322696,0.524615,0.141110,-0.305226,0.529126,0.142762,-0.305518,0.533496,0.144510,-0.305480,0.513822,0.140088,-0.303480,0.510192,0.141203,-0.303836,0.506169,0.142525,-0.304062,0.539514,0.157381,-0.194935,0.501921,0.156024,-0.187313,0.525821,0.173244,-0.278554,0.511397,0.171706,-0.278264,0.567612,0.261396,-0.114187,0.468508,0.248685,-0.121322,0.640273,0.269547,-0.150625,0.402883,0.256071,-0.119847,0.693893,0.170048,-0.285514,0.361748,0.153391,-0.270873,0.711441,0.151499,-0.316244,0.347444,0.125973,-0.311540,0.711927,0.141237,-0.340912,0.347445,0.115587,-0.320796,0.705038,0.148195,-0.300962,0.353994,0.125206,-0.283113,0.542387,0.532702,0.007952,0.486991,0.529592,-0.008131,0.538908,0.703533,0.112563,0.476475,0.702613,0.037385,0.526993,0.839505,0.350864,0.476991,0.859386,0.231725,0.517385,0.859796,0.366869,0.483389,0.878688,0.245011,0.544125,0.908761,0.239507,0.459526,0.934171,0.107976,OTRO
0.518251,0.151971,-0.333633,0.524610,0.143169,-0.312437,0.529120,0.144966,-0.312735,0.533461,0.146780,-0.312697,0.513572,0.141708,-0.313659,0.509910,0.142836,-0.313968,0.505902,0.144203,-0.314162,0.538777,0.159268,-0.181906,0.500697,0.156867,-0.189249,0.525809,0.174152,-0.282724,0.511392,0.172923,-0.286546,0.567648,0.261001,-0.100854,0.465963,0.253246,-0.121562,0.636424,0.280059,-0.201206,0.401607,0.267567,-0.273651,0.660264,0.164166,-0.406661,0.405502,0.147957,-0.493311,0.670197,0.128596,-0.452802,0.410195,0.114621,-0.550740,0.664575,0.119501,-0.460266,0.413691,0.108245,-0.542947,0.656497,0.132638,-0.415518,0.414090,0.120849,-0.499421,0.542616,0.532934,0.008391,0.487243,0.529784,-0.008569,0.538825,0.703464,0.112380,0.476438,0.702556,0.035085,0.527183,0.839138,0.354462,0.475855,0.858931,0.228671,0.517285,0.859895,0.371337,0.482079,0.878723,0.241240,0.543774,0.907851,0.240020,0.459221,0.933905,0.096988,OTRO
0.521174,0.158875,-0.344787,0.527382,0.145245,-0.324092,0.532073,0.146924,-0.324397,0.536593,0.148808,-0.324344,0.516132,0.143907,-0.324083,0.512416,0.145037,-0.324397,0.508293,0.146275,-0.324598,0.543884,0.161543,-0.191501,0.503224,0.157065,-0.190098,0.529371,0.180220,-0.293133,0.514035,0.177914,-0.295035,0.572573,0.262316,-0.102646,0.475901,0.257294,-0.114210,0.631765,0.290659,-0.231690,0.418638,0.327501,-0.258258,0.654421,0.245869,-0.511449,0.412379,0.228227,-0.523625,0.664541,0.222966,-0.569548,0.408341,0.205330,-0.589381,0.657013,0.212986,-0.586422,0.412798,0.193414,-0.593395,0.650170,0.221101,-0.525622,0.416894,0.203545,-0.535073,0.545572,0.536499,0.008069,0.489812,0.530025,-0.008227,0.539842,0.703485,0.044245,0.477029,0.703261,0.010447,0.527120,0.838228,0.320316,0.475749,0.859063,0.205372,0.517180,0.859425,0.339973,0.482074,0.878758,0.216934,0.543741,0.906948,0.211509,0.459983,0.933739,0.063225,OTRO
0.520995,0.174374,-0.454111,0.527474,0.157158,-0.437151,0.531968,0.158723,-0.437484,0.536548,0.160174,-0.437448,0.515977,0.154217,-0.437537,0.512263,0.154260,-0.437894,0.508142,0.154469,-0.438087,0.543399,0.168752,-0.315039,0.503127,0.163601,-0.316549,0.529088,0.195102,-0.404839,0.513889,0.191773,-0.407149,0.572451,0.269938,-0.212880,0.474868,0.267170,-0.224289,0.629518,0.342715,-0.217997,0.419063,0.350530,-0.242901,0.701493,0.358477,-0.376041,0.363814,0.362845,-0.506589,0.717612,0.349597,-0.473097,0.340592,0.373081,-0.441906,0.719364,0.342563,-0.436356,0.338033,0.362545,-0.505764,0.712860,0.351709,-0.385376,0.346110,0.360544,-0.449686,0.546258,0.539196,0.008271,0.490226,0.538206,-0.008413,0.541463,0.701582,0.029841,0.480834,0.705913,0.006205,0.527696,0.836895,0.293260,0.482458,0.856941,0.206988,0.518705,0.857880,0.312489,0.489978,0.875485,0.220966,0.540626,0.906234,0.197399,0.469825,0.930695,0.086923,OTRO
0.526352,0.216930,-0.474796,0.532493,0.200162,-0.456724,0.537002,0.200674,-0.457047,0.541442,0.201406,-0.457015,0.521792,0.199188,-0.455826,0.517771,0.199109,-0.456155,0.513869,0.199067,-0.456366,0.548482,0.206498,-0.327885,0.508665,0.202754,-0.326414,0.534201,0.236487,-0.423777,0.519340,0.233931,-0.425031,0.575478,0.306721,-0.225536,0.478656,0.300501,-0.242685,0.622134,0.411056,-0.219774,0.453555,0.400735,-0.362527,0.698389,0.483368,-0.322345,0.426364,0.458834,-0.617506,0.701847,0.508377,-0.348063,0.414171,0.485732,-0.675704,0.701511,0.511522,-0.385206,0.414224,0.479739,-0.698431,0.695041,0.506060,-0.340714,0.420408,0.471214,-0.633550,0.548290,0.553835,0.010428,0.493740,0.548346,-0.010495,0.543232,0.700076,-0.039144,0.482100,0.694216,-0.267255,0.527627,0.836235,0.211224,0.482961,0.857075,-0.118940,0.518595,0.856237,0.227588,0.489607,0.875449,-0.110891,0.539625,0.904542,0.102654,0.470606,0.933723,-0.268681,OTRO
0.526232,0.231018,-0.465204,0.533087,0.217152,-0.445965,0.537375,0.218311,-0.446329,0.541834,0.219698,-0.446312,0.522406,0.215077,-0.446804,0.518549,0.214401,-0.447080,0.514522,0.213496,-0.447228,0.549566,0.229129,-0.316457,0.509800,0.219876,-0.321724,0.533797,0.254283,-0.413848,0.519120,0.251577,-0.417218,0.575394,0.331680,-0.221030,0.477609,0.329164,-0.222658,0.615433,0.449186,-0.210700,0.455142,0.451149,-0.313236,0.664294,0.544231,-0.326420,0.428088,0.538200,-0.411305,0.671874,0.577870,-0.354446,0.418072,0.566772,-0.445203,0.670020,0.583590,-0.392592,0.416679,0.567583,-0.492749,0.664589,0.575392,-0.344013,0.421372,0.560521,-0.433021,0.549192,0.567843,0.011861,0.494206,0.563935,-0.011958,0.545761,0.712285,0.019016,0.481626,0.710275,-0.167385,0.527131,0.834059,0.319406,0.482679,0.877178,-0.009228,0.517297,0.851394,0.346645,0.489443,0.890344,0.001247,0.537569,0.899449,0.263531,0.472243,0.955624,-0.127259,OTRO
